CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,cluster
17611,4,19,3924.77,5,5,5,555,3
17612,53,10,1992.76,3,5,4,354,1
17613,23,17,4494.77,4,5,5,455,1
17614,57,1,386.32,3,2,2,322,1
17615,130,3,329.6,2,3,2,232,1
17616,174,3,571.1999999999999,2,3,3,233,0
17618,6,3,930.28,5,3,4,534,1
17619,312,1,214.37,1,2,1,121,0
17620,60,1,81.44,3,2,1,321,1
17621,21,4,1336.1,4,4,4,444,1
17623,33,1,527.0500000000001,3,2,3,323,1
17624,15,2,843.48,4,3,3,433,1
17625,18,4,2020.4,4,4,5,445,1
17628,81,1,75.75,2,2,1,221,1
17629,6,9,1784.12,5,5,4,554,1
17630,170,2,503.59999999999997,2,3,3,233,0
17631,2,3,528.33,5,3,3,533,1
17633,31,6,1242.34,4,4,4,444,1
17634,36,9,2358.59,3,5,5,355,1
17636,9,2,265.93,5,3,2,532,1
17637,31,2,547.0600000000001,4,3,3,433,1
17639,276,1,108.5,1,2,1,121,0
17640,87,1,621.66,2,2,3,223,1
17642,120,2,712.29,2,3,3,233,1
17643,373,1,101.55,1,2,1,121,0
17644,1,17,2768.98,5,5,5,555,1
17646,219,4,995.6600000000001,1,4,4,144,0
17647,65,1,133.06,3,2,1,321,1
17648,61,5,1789.55,3,4,4,344,1
17649,135,2,861.74,2,3,3,233,1
17650,21,1,166.08,4,2,1,421,1
17651,12,14,3886.67,4,5,5,455,1
17652,25,18,4737.13,4,5,5,455,3
17653,29,5,1175.88,4,4,4,444,1
17654,277,1,117.55,1,2,1,121,0
17655,11,8,2571.7400000000002,5,5,5,555,1
17656,73,5,1674.69,2,4,4,244,1
17658,11,3,485.88,5,3,3,533,1
17659,4,14,2954.75,5,5,5,555,1
17660,141,1,178.75,2,2,1,221,0
17663,26,9,1788.27,4,5,4,454,1
17664,19,2,604.64,4,3,3,433,1
17666,4,2,728.16,5,3,3,533,1
17667,66,5,2055.51,3,4,5,345,1
17668,1,2,347.75,5,3,2,532,1
17669,43,7,3406.7200000000003,3,5,5,355,1
17670,228,1,205.7,1,2,1,121,0
17671,16,6,1284.08,4,4,4,444,1
17672,44,4,3106.62,3,4,5,345,1
17673,1,7,1588.07,5,5,4,554,1
17674,74,2,551.04,2,3,3,233,1
17675,1,41,20098.1,5,5,5,555,3
17676,4,7,1366.77,5,5,4,554,1
17677,2,43,16201.37,5,5,5,555,3
17678,264,1,298.11,1,2,2,122,0
17679,53,2,1992.1100000000001,3,3,4,334,1
17680,24,1,184.4,4,2,1,421,1
17682,10,7,2459.33,5,5,5,555,1
17684,44,1,239.41,3,2,1,321,1
17685,17,7,3155.83,4,5,5,455,1
17686,7,7,5739.46,5,5,5,555,1
17690,30,16,4717.3,4,5,5,455,1
17691,358,2,290.40000000000003,1,3,2,132,0
17692,127,5,733.4399999999999,2,4,3,243,1
17693,136,3,187.02,2,3,1,231,1
17694,142,1,283.12,2,2,2,222,0
17695,132,2,765.34,2,3,3,233,1
17696,38,14,2201.05,3,5,5,355,1
17697,236,1,338.95,1,2,2,122,0
17698,261,1,154.95,1,2,1,121,0
17700,17,6,2508.89,4,4,5,445,1
17701,253,1,417.95,1,2,2,122,0
17702,30,6,1719.72,4,4,4,444,1
17703,35,3,798.74,3,3,3,333,1
17704,169,2,885.19,2,3,3,233,0
17705,3,10,1781.12,5,5,4,554,1
17706,4,22,10097.37,5,5,5,555,3
17707,185,2,152.4,1,3,1,131,0
17708,188,2,263.33,1,3,2,132,0
17709,170,1,137.45,2,2,1,221,0
17711,11,2,385.1,5,3,2,532,1
17712,45,1,522.91,3,2,3,323,1
17714,321,1,153.0,1,2,1,121,0
17715,201,1,326.4,1,2,2,122,0
17716,23,12,5505.79,4,5,5,455,1
17718,232,1,139.35,1,2,1,121,0
17719,38,18,5367.8,3,5,5,355,3
17720,26,4,1195.94,4,4,4,444,1
17722,96,6,2380.64,2,4,5,245,1
17723,127,6,3276.4000000000005,2,4,5,245,1
17724,58,4,995.6500000000001,3,4,4,344,1
17725,16,14,3371.13,4,5,5,455,1
17727,9,2,1042.55,5,3,4,534,1
17728,4,5,2515.68,5,4,5,545,1
17730,3,15,5288.83,5,5,5,555,1
17731,79,5,878.2,2,4,3,243,1
17732,373,1,303.97,1,2,2,122,0
17733,39,2,692.19,3,3,3,333,1
17734,54,3,700.63,3,3,3,333,1
17735,2,19,13110.02,5,5,5,555,3
17736,9,4,337.49,5,4,2,542,1
17737,9,2,168.24,5,3,1,531,1
17738,19,5,1863.35,4,4,4,444,1
17739,12,8,2786.05,4,5,5,455,1
17742,113,2,355.11,2,3,2,232,1
17744,4,7,2291.08,5,5,5,555,1
17746,235,2,98.8,1,3,1,131,0
17747,100,2,64.65,2,3,1,231,1
17749,178,2,674.52,1,3,3,133,0
17750,5,9,1710.45,5,5,4,554,1
17752,359,1,80.64,1,2,1,121,0
17754,1,6,1632.31,5,4,4,544,1
17757,1,31,5573.59,5,5,5,555,3
17758,19,8,3408.2000000000003,4,5,5,455,1
17759,17,3,819.96,4,3,3,433,1
17760,22,2,287.59,4,3,2,432,1
17761,33,1,712.78,3,2,3,323,1
17763,263,1,15.0,1,2,1,121,0
17764,51,2,772.55,3,3,3,333,1
17765,159,3,367.63,2,3,2,232,0
17767,15,1,271.2,4,2,2,422,1
17768,8,3,2081.9,5,3,5,535,1
17769,13,12,3920.08,4,5,5,455,1
17770,199,5,1143.27,1,4,4,144,0
17771,57,2,245.81,3,3,2,332,1
17772,11,2,173.45,5,3,1,531,1
17774,97,5,1203.78,2,4,4,244,1
17775,255,1,56.4,1,2,1,121,0
17777,25,3,647.56,4,3,3,433,1
17779,21,5,633.92,4,4,3,443,1
17781,159,2,188.02,2,3,1,231,0
17783,72,2,283.47,2,3,2,232,1
17785,53,1,131.94,3,2,1,321,1
17786,85,2,266.85,2,3,2,232,1
17787,153,4,1817.54,2,4,4,244,0
17788,74,2,1117.9,2,3,4,234,1
17789,281,1,225.9,1,2,1,121,0
17790,27,14,1964.3,4,5,4,454,1
17791,30,1,106.1,4,2,1,421,1
17793,25,1,300.34,4,2,2,422,1
17795,180,2,342.83,1,3,2,132,0
17796,40,4,690.0,3,4,3,343,1
17797,22,3,780.43,4,3,3,433,1
17799,22,11,3009.32,4,5,5,455,1
17800,37,9,1187.21,3,5,4,354,1
17802,82,4,1251.84,2,4,4,244,1
17805,74,1,512.31,2,2,3,223,1
17806,11,1,546.04,5,2,3,523,1
17809,16,15,4627.62,4,5,5,455,1
17811,4,51,7601.8,5,5,5,555,3
17812,13,4,699.81,4,4,3,443,1
17813,14,7,1641.79,4,5,4,454,1
17816,37,4,36.56,3,4,1,341,1
17817,4,3,387.68,5,3,2,532,1
17819,72,8,3661.0699999999997,2,5,5,255,1
17824,51,1,298.4,3,2,2,322,1
17827,5,5,1987.33,5,4,4,544,1
17828,9,9,1599.97,5,5,4,554,1
17829,299,1,889.24,1,2,3,123,0
17830,2,3,398.7,5,3,2,532,1
17831,33,1,35.400000000000006,3,2,1,321,1
17832,50,1,155.37,3,2,1,321,1
17835,3,3,342.24,5,3,2,532,1
17836,47,1,110.21000000000001,3,2,1,321,1
17837,42,10,1508.38,3,5,4,354,1
17838,27,6,2267.4,4,4,5,445,1
17839,42,1,318.15,3,2,2,322,1
17841,2,169,39869.05,5,5,5,555,2
17843,303,1,205.48,1,2,1,121,0
17844,107,1,51.559999999999995,2,2,1,221,1
17846,85,1,2033.1,2,2,5,225,1
17848,81,9,901.1999999999999,2,5,3,253,1
17849,218,4,605.8000000000001,1,4,3,143,0
17850,302,35,5303.4800000000005,1,5,5,155,3
17852,12,2,114.34,4,3,1,431,1
17854,185,2,311.26,1,3,2,132,0
17855,373,1,208.97,1,2,1,121,0
17856,2,6,1393.79,5,4,4,544,1
17857,3,25,26763.34,5,5,5,555,3
17858,6,12,5140.66,5,5,5,555,1
17859,305,1,141.92000000000002,1,2,1,121,0
17860,369,1,226.45000000000002,1,2,1,121,0
17861,3,9,2056.28,5,5,5,555,1
17862,324,1,330.9,1,2,2,122,0
17863,59,6,3160.0,3,4,5,345,1
17864,13,3,554.85,4,3,3,433,1
17865,31,27,10158.54,4,5,5,455,3
17866,143,2,325.7,2,3,2,232,0
17867,30,8,583.52,4,5,3,453,1
17869,107,5,428.18,2,4,2,242,1
17870,2,13,1860.94,5,5,4,554,1
17871,205,1,155.9,1,2,1,121,0
17873,80,6,1754.16,2,4,4,244,1
17874,185,7,658.26,1,5,3,153,0
17877,170,1,237.61,2,2,1,221,0
17878,44,1,379.45,3,2,2,322,1
17879,174,1,178.51999999999998,2,2,1,221,0
17880,365,1,458.92,1,2,2,122,0
17881,304,1,133.35000000000002,1,2,1,121,0
17883,3,4,664.34,5,4,3,543,1
17884,4,4,695.0699999999999,5,4,3,543,1
17885,12,1,156.34,4,2,1,421,1
17886,32,3,869.28,3,3,3,333,1
17887,129,1,111.35,2,2,1,221,1
17888,19,10,515.73,4,5,3,453,1
17889,212,2,201.37,1,3,1,131,0
17890,323,2,586.89,1,3,3,133,0
17891,162,1,203.85999999999999,2,2,1,221,0
17892,56,3,244.1,3,3,2,332,1
17893,225,1,107.21,1,2,1,121,0
17894,72,8,1118.96,2,5,4,254,1
17895,44,1,95.45,3,2,1,321,1
17896,23,1,256.32,4,2,2,422,1
17897,173,4,516.3100000000001,2,4,3,243,0
17898,85,2,152.06,2,3,1,231,1
17899,159,1,154.55,2,2,1,221,0
17900,165,4,15.0,2,4,1,241,0
17901,29,1,110.38,4,2,1,421,1
17904,21,2,168.32,4,3,1,431,1
17905,71,4,798.99,2,4,3,243,1
17906,247,1,72.9,1,2,1,121,0
17908,374,1,232.03,1,2,1,121,0
17911,9,1,366.23,5,2,2,522,1
17912,310,6,294.65999999999997,1,4,2,142,0
17913,59,2,408.65,3,3,2,332,1
17914,4,1,329.36,5,2,2,522,1
17917,45,3,335.03,3,3,2,332,1
17919,88,1,1304.04,2,2,4,224,1
17920,4,17,4119.5,5,5,5,555,1
17921,64,4,820.23,3,4,3,343,1
17923,282,1,207.50000000000003,1,2,1,121,0
17924,1,13,2894.33,5,5,5,555,1
17925,373,1,244.08,1,2,2,122,0
17926,133,2,397.29,2,3,2,232,1
17928,45,2,212.54,3,3,1,331,1
17929,11,5,834.5,5,4,3,543,1
17930,36,5,1740.48,3,4,4,344,1
17931,134,2,408.36,2,3,2,232,1
17932,29,3,1331.57,4,3,4,434,1
17934,52,2,704.25,3,3,3,333,1
17935,138,2,145.79,2,3,1,231,1
17936,5,1,380.13,5,2,2,522,1
17937,9,7,4301.22,5,5,5,555,1
17939,160,1,99.14,2,2,1,221,0
17940,49,14,1897.18,3,5,4,354,1
17941,131,1,304.56,2,2,2,222,1
17942,8,1,77.50000000000001,5,2,1,521,1
17946,233,2,149.57999999999998,1,3,1,131,0
17947,37,1,176.68,3,2,1,321,1
17948,147,1,358.56000000000006,2,2,2,222,0
17949,1,52,52750.84,5,5,5,555,3
17950,72,4,472.12,2,4,2,242,1
17951,40,4,990.8400000000001,3,4,4,344,1
17954,5,16,2276.78,5,5,5,555,1
17955,199,4,557.3,1,4,3,143,0
17956,249,1,12.75,1,2,1,121,0
17957,66,1,111.68,3,2,1,321,1
17958,117,1,508.4599999999999,2,2,3,223,1
17960,171,1,73.78,2,2,1,221,0
17961,21,39,1296.44,4,5,4,454,3
17962,142,1,102.41,2,2,1,221,0
17964,32,2,463.21,3,3,2,332,1
17965,38,14,2599.19,3,5,5,355,1
17966,38,5,1098.43,3,4,4,344,1
17967,372,1,112.27,1,2,1,121,0
17968,374,1,265.1,1,2,2,122,0
17969,166,2,228.2,2,3,1,231,0
17970,211,1,562.79,1,2,3,123,0
17972,242,1,135.19,1,2,1,121,0
17973,52,1,337.04,3,2,2,322,1
17974,25,3,703.99,4,3,3,433,1
17975,15,14,4388.06,4,5,5,455,1
17976,372,1,321.79,1,2,2,122,0
17977,29,1,288.14,4,2,2,422,1
17978,365,1,300.91999999999996,1,2,2,122,0
17979,36,5,712.51,3,4,3,343,1
17980,166,3,811.45,2,3,3,233,0
17984,145,1,152.68,2,2,1,221,0
17985,22,1,631.35,4,2,3,423,1
17986,56,1,20.8,3,2,1,321,1
17987,185,1,198.57,1,2,1,121,0
17988,12,8,191.17000000000002,4,5,1,451,1
17990,237,3,630.84,1,3,3,133,0
17991,225,2,93.35,1,3,1,131,0
17994,122,6,626.09,2,4,3,243,1
17995,282,1,76.1,1,2,1,121,0
17997,74,12,1503.09,2,5,4,254,1
17999,37,2,380.39,3,3,2,332,1
18001,12,2,415.13,4,3,2,432,1
18004,362,1,157.92,1,2,1,121,0
18005,4,2,226.47,5,3,1,531,1
18006,23,1,444.68,4,2,2,422,1
18008,70,9,2116.19,3,5,5,355,1
18009,235,2,242.29,1,3,1,131,0
18010,257,1,174.8,1,2,1,121,0
18011,373,1,102.78999999999999,1,2,1,121,0
18013,155,2,187.29,2,3,1,231,0
18014,28,1,162.22,4,2,1,421,1
18015,4,1,120.03,5,2,1,521,1
18016,32,5,1477.66,3,4,4,344,1
18017,81,3,523.0,2,3,3,233,1
18018,108,2,122.14,2,3,1,231,1
18019,52,1,38.45,3,2,1,321,1
18022,36,1,612.72,3,2,3,323,1
18024,153,3,236.77999999999997,2,3,1,231,0
18027,99,1,115.31,2,2,1,221,1
18030,4,3,220.7,5,3,1,531,1
18032,334,1,73.5,1,2,1,121,0
18033,65,1,93.82000000000001,3,2,1,321,1
18034,22,2,418.68,4,3,2,432,1
18035,36,3,713.89,3,3,3,333,1
18036,32,3,403.12,3,3,2,332,1
18037,154,6,70.02,2,4,1,241,0
18040,19,2,357.20000000000005,4,3,2,432,1
18041,12,22,4075.12,4,5,5,455,3
18042,54,1,165.04999999999998,3,2,1,321,1
18043,25,3,529.29,4,3,3,433,1
18044,4,11,2085.65,5,5,5,555,1
18045,45,1,178.34,3,2,1,321,1
18048,203,2,172.29000000000002,1,3,1,131,0
18050,359,1,74.4,1,2,1,121,0
18053,66,2,297.07,3,3,2,332,1
18055,7,11,6729.29,5,5,5,555,1
18056,288,1,363.65,1,2,2,122,0
18058,10,1,170.16,5,2,1,521,1
18059,9,4,296.71,5,4,2,542,1
18061,22,10,2119.41,4,5,5,455,1
18062,173,3,720.52,2,3,3,233,0
18064,133,2,814.0,2,3,3,233,1
18065,6,15,2380.08,5,5,5,555,1
18066,75,1,318.0,2,2,2,222,1
18067,40,1,396.33,3,2,2,322,1
18068,289,1,101.69999999999999,1,2,1,121,0
18069,26,7,1994.39,4,5,4,454,1
18071,258,2,453.0,1,3,2,132,0
18073,114,13,3846.7400000000002,2,5,5,255,1
18074,374,1,489.6,1,2,3,123,0
18075,23,14,2538.7200000000003,4,5,5,455,1
18077,8,11,2584.41,5,5,5,555,1
18078,217,2,336.13,1,3,2,132,0
18079,45,4,3613.15,3,4,5,345,1
18080,19,2,1231.5,4,3,4,434,1
18081,36,3,343.45,3,3,2,332,1
18082,26,1,680.84,4,2,3,423,1
18084,16,2,87.52999999999999,4,3,1,431,1
18085,330,2,689.95,1,3,3,133,0
18086,274,1,101.34,1,2,1,121,0
18087,98,4,3770.1199999999994,2,4,5,245,1
18088,61,1,166.03,3,2,1,321,1
18092,2,12,9065.76,5,5,5,555,1
18093,93,5,2083.42,2,4,5,245,1
18094,82,7,3017.3,2,5,5,255,1
18095,313,2,580.0500000000001,1,3,3,133,0
18096,12,3,849.06,4,3,3,433,1
18097,8,7,2657.45,5,5,5,555,1
18099,127,1,168.31,2,2,1,221,1
18101,11,2,222.4,5,3,1,531,1
18102,1,62,256438.49,5,5,5,555,2
18104,37,1,754.64,3,2,3,323,1
18105,38,1,113.48000000000002,3,2,1,321,1
18106,330,1,421.9,1,2,2,122,0
18108,249,2,264.65,1,3,2,132,0
18109,2,31,7877.27,5,5,5,555,3
18110,19,2,168.55,4,3,1,431,1
18112,12,2,352.69,4,3,2,432,1
18113,369,1,76.32000000000001,1,2,1,121,0
18114,290,1,220.1,1,2,1,121,0
18116,68,8,1403.1100000000001,3,5,4,354,1
18117,26,1,315.65,4,2,2,422,1
18118,11,31,5567.03,5,5,5,555,3
18119,368,1,180.7,1,2,1,121,0
18120,214,1,111.15,1,2,1,121,0
18121,149,2,653.3,2,3,3,233,0
18122,8,6,1793.06,5,4,4,544,1
18123,24,2,574.4399999999999,4,3,3,433,1
18125,30,5,1130.1,4,4,4,444,1
18126,61,1,200.92000000000002,3,2,1,321,1
18127,19,3,347.08,4,3,2,432,1
18129,243,1,112.55000000000001,1,2,1,121,0
18130,9,4,1045.74,5,4,4,544,1
18133,211,2,715.4999999999999,1,3,3,133,0
18135,29,5,681.9100000000001,4,4,3,443,1
18136,63,4,761.83,3,4,3,343,1
18138,295,1,152.65,1,2,1,121,0
18139,17,8,8393.22,4,5,5,455,1
18142,151,4,1014.9,2,4,4,244,0
18143,117,2,1000.16,2,3,4,234,1
18144,8,12,2888.75,5,5,5,555,1
18145,13,4,2861.55,4,4,5,445,1
18146,141,2,160.35000000000002,2,3,1,231,1
18147,46,2,179.33999999999997,3,3,1,331,1
18149,51,3,612.0799999999999,3,3,3,333,1
18150,32,3,566.58,3,3,3,333,1
18151,135,2,653.35,2,3,3,233,1
18154,3,2,399.19,5,3,2,532,1
18155,75,4,347.82,2,4,2,242,1
18156,13,2,675.64,4,3,3,433,1
18158,9,3,451.75,5,3,2,532,1
18159,301,1,530.15,1,2,3,123,0
18160,57,2,638.0600000000001,3,3,3,333,1
18161,10,6,1612.79,5,4,4,544,1
18164,31,2,394.7,4,3,2,432,1
18165,177,1,302.46000000000004,1,2,2,122,0
18167,4,6,1355.51,5,4,4,544,1
18168,176,9,1123.74,1,5,4,154,0
18169,61,1,202.65,3,2,1,321,1
18170,33,3,980.31,3,3,4,334,1
18171,59,7,1208.51,3,5,4,354,1
18172,15,25,7490.17,4,5,5,455,3
18173,87,4,2106.84,2,4,5,245,1
18174,7,1,104.0,5,2,1,521,1
18176,354,2,448.65,1,3,2,132,0
18177,31,7,1313.6200000000001,4,5,4,454,1
18178,114,6,1573.41,2,4,4,244,1
18179,9,6,1793.17,5,4,4,544,1
18180,5,6,1843.75,5,4,4,544,1
18181,24,1,366.85,4,2,2,422,1
18183,218,6,600.52,1,4,3,143,0
18184,15,1,49.8,4,2,1,421,1
18185,249,1,304.25,1,2,2,122,0
18188,15,4,1998.49,4,4,4,444,1
18189,78,3,1084.34,2,3,4,234,1
18190,192,3,274.51,1,3,2,132,0
18191,262,1,207.79999999999998,1,2,1,121,0
18192,72,1,957.97,2,2,4,224,1
18193,151,3,212.96,2,3,1,231,0
18194,64,2,896.0,3,3,3,333,1
18196,95,2,686.63,2,3,3,233,1
18198,4,21,5083.06,5,5,5,555,3
18200,106,1,150.35,2,2,1,221,1
18202,200,3,1396.99,1,3,4,134,0
18203,157,1,160.42000000000002,2,2,1,221,0
18204,71,4,1960.95,2,4,4,244,1
18205,36,2,517.36,3,3,3,333,1
18209,29,1,139.10000000000002,4,2,1,421,1
18210,2,6,2621.38,5,4,5,545,1
18211,26,5,600.07,4,4,3,443,1
18212,326,1,216.07,1,2,1,121,0
18213,237,1,232.48000000000002,1,2,1,121,0
18215,89,1,299.34000000000003,2,2,2,222,1
18216,31,1,481.75,4,2,3,423,1
18217,29,2,621.75,4,3,3,433,1
18218,206,4,606.22,1,4,3,143,0
18219,3,11,2019.77,5,5,5,555,1
18220,220,2,297.78000000000003,1,3,2,132,0
18221,22,6,1033.31,4,4,4,444,1
18222,93,1,443.0,2,2,2,222,1
18223,2,27,6315.2300000000005,5,5,5,555,3
18224,264,1,158.95000000000002,1,2,1,121,0
18225,3,17,5356.86,5,5,5,555,3
18226,39,14,5192.1,3,5,5,355,1
18227,218,1,93.75,1,2,1,121,0
18228,50,3,769.2,3,3,3,333,1
18229,12,20,7276.900000000001,4,5,5,455,3
18230,9,10,2716.6000000000004,5,5,5,555,1
18231,192,6,2054.67,1,4,5,145,0
18232,82,5,582.47,2,4,3,243,1
18233,326,1,440.0,1,2,2,122,0
18235,72,3,1796.48,2,3,4,234,1
18236,30,6,882.24,4,4,3,443,1
18237,3,5,987.1,5,4,4,544,1
18239,219,5,1561.6100000000001,1,4,4,144,0
18240,46,1,422.58,3,2,2,322,1
18241,10,18,2058.09,5,5,5,555,1
18242,72,4,2232.4900000000002,2,4,5,245,1
18245,7,8,2507.56,5,5,5,555,1
18246,24,2,596.1,4,3,3,433,1
18248,114,4,783.02,2,4,3,243,1
18249,17,1,95.34,4,2,1,421,1
18250,301,2,342.92,1,3,2,132,0
18251,87,1,4314.72,2,2,5,225,1
18252,51,2,518.27,3,3,3,333,1
18255,89,1,103.3,2,2,1,221,1
18257,39,12,2265.38,3,5,5,355,1
18259,25,3,2338.6000000000004,4,3,5,435,1
18260,173,8,2580.15,2,5,5,255,0
18261,43,2,324.24,3,3,2,332,1
18262,140,1,149.48,2,2,1,221,1
18263,23,4,1211.08,4,4,4,444,1
18265,72,2,801.51,2,3,3,233,1
18269,358,2,138.9,1,3,1,131,0
18270,38,3,238.95000000000002,3,3,1,331,1
18272,3,7,3064.78,5,5,5,555,1
18273,2,3,204.0,5,3,1,531,1
18274,18,2,1.7763568394002505e-15,4,3,1,431,1
18276,21,3,323.36,4,3,2,432,1
18277,58,2,97.63,3,3,1,331,1
18278,74,1,173.9,2,2,1,221,1
18280,278,1,180.60000000000002,1,2,1,121,0
18281,181,1,80.82,1,2,1,121,0
18282,8,3,176.6,5,3,1,531,1
18283,4,16,2045.53,5,5,5,555,1
18287,43,3,1837.28,3,3,4,334,1
