InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,IsReturn,InvoiceYearMonth,InvoiceDateOnly,Weekday,CohortMonth,OrderMonth
536863,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-12-03 11:19:00,1.65,17967,United Kingdom,1.65,False,2010-12,2010-12-03,Friday,2010-12,2010-12
546250,85194L,HANGING SPRING FLOWER EGG LARGE,12,2011-03-10 14:14:00,0.85,14350,United Kingdom,10.2,False,2011-03,2011-03-10,Thursday,2011-03,2011-03
574722,22588,CARD HOLDER GINGHAM HEART,1,2011-11-06 14:45:00,2.89,14502,United Kingdom,2.89,False,2011-11,2011-11-06,Sunday,2011-01,2011-11
542895,47566,PARTY BUNTING,2,2011-02-01 13:47:00,4.65,14549,United Kingdom,9.3,False,2011-02,2011-02-01,Tuesday,2011-02,2011-02
547845,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-03-27 11:51:00,1.25,16434,United Kingdom,15.0,False,2011-03,2011-03-27,Sunday,2011-02,2011-03
558767,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-07-03 13:27:00,7.95,13833,United Kingdom,15.9,False,2011-07,2011-07-03,Sunday,2011-07,2011-07
549833,22434,BALLOON PUMP WITH 10 BALLOONS,8,2011-04-12 13:19:00,1.95,13458,United Kingdom,15.6,False,2011-04,2011-04-12,Tuesday,2010-12,2011-04
571837,22546,MINI JIGSAW PURDEY,1,2011-10-19 12:11:00,0.42,16470,United Kingdom,0.42,False,2011-10,2011-10-19,Wednesday,2010-12,2011-10
548974,22904,CALENDAR PAPER CUT DESIGN,6,2011-04-05 11:47:00,2.95,15194,United Kingdom,17.700000000000003,False,2011-04,2011-04-05,Tuesday,2010-12,2011-04
548552,22607,WOODEN ROUNDERS GARDEN SET ,8,2011-04-01 09:06:00,8.5,17613,United Kingdom,68.0,False,2011-04,2011-04-01,Friday,2011-02,2011-04
574714,22619,SET OF 6 SOLDIER SKITTLES,1,2011-11-06 14:29:00,3.75,15427,United Kingdom,3.75,False,2011-11,2011-11-06,Sunday,2011-10,2011-11
575911,22483,RED GINGHAM TEDDY BEAR ,6,2011-11-11 16:13:00,2.95,17314,United Kingdom,17.700000000000003,False,2011-11,2011-11-11,Friday,2011-01,2011-11
566562,21328,BALLOONS  WRITING SET ,6,2011-09-13 12:18:00,1.65,17365,United Kingdom,9.899999999999999,False,2011-09,2011-09-13,Tuesday,2011-01,2011-09
549646,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-04-11 11:51:00,4.95,12982,United Kingdom,19.8,False,2011-04,2011-04-11,Monday,2011-04,2011-04
566604,23191,BUNDLE OF 3 RETRO NOTE BOOKS,4,2011-09-13 16:26:00,1.65,16279,United Kingdom,6.6,False,2011-09,2011-09-13,Tuesday,2011-01,2011-09
570693,22208,WOOD STAMP SET THANK YOU,4,2011-10-11 16:50:00,0.83,16161,United Kingdom,3.32,False,2011-10,2011-10-11,Tuesday,2010-12,2011-10
554487,48194,DOORMAT HEARTS,2,2011-05-24 13:27:00,7.95,16919,United Kingdom,15.9,False,2011-05,2011-05-24,Tuesday,2010-12,2011-05
561025,22386,JUMBO BAG PINK POLKADOT,1,2011-07-24 10:37:00,2.08,16241,United Kingdom,2.08,False,2011-07,2011-07-24,Sunday,2010-12,2011-07
574032,21619,4 VANILLA BOTANICAL CANDLES,24,2011-11-02 12:37:00,1.25,17754,United Kingdom,30.0,False,2011-11,2011-11-02,Wednesday,2011-03,2011-11
552886,22621,TRADITIONAL KNITTING NANCY,12,2011-05-12 10:18:00,1.65,16244,United Kingdom,19.799999999999997,False,2011-05,2011-05-12,Thursday,2010-12,2011-05
557939,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-23 15:44:00,4.15,12697,Sweden,24.900000000000002,False,2011-06,2011-06-23,Thursday,2011-06,2011-06
576053,22865,HAND WARMER OWL DESIGN,4,2011-11-13 14:53:00,2.1,16726,United Kingdom,8.4,False,2011-11,2011-11-13,Sunday,2010-12,2011-11
571559,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2011-10-18 09:32:00,6.75,14911,EIRE,67.5,False,2011-10,2011-10-18,Tuesday,2010-12,2011-10
543990,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-02-15 09:59:00,0.42,15122,United Kingdom,5.04,False,2011-02,2011-02-15,Tuesday,2011-02,2011-02
561915,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-01 11:23:00,1.69,14408,United Kingdom,27.04,False,2011-08,2011-08-01,Monday,2011-03,2011-08
565125,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-09-01 12:16:00,3.95,14217,United Kingdom,15.8,False,2011-09,2011-09-01,Thursday,2010-12,2011-09
548801,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-04-04 12:44:00,1.49,15289,United Kingdom,17.88,False,2011-04,2011-04-04,Monday,2011-04,2011-04
547098,22852,DOG BOWL VINTAGE CREAM,4,2011-03-21 10:13:00,4.25,16384,United Kingdom,17.0,False,2011-03,2011-03-21,Monday,2011-03,2011-03
577172,21892,TRADITIONAL WOODEN CATCH CUP GAME ,3,2011-11-18 10:56:00,1.25,17760,United Kingdom,3.75,False,2011-11,2011-11-18,Friday,2010-12,2011-11
548212,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2011-03-30 09:12:00,2.95,12456,Switzerland,14.75,False,2011-03,2011-03-30,Wednesday,2011-03,2011-03
573367,22632,HAND WARMER RED RETROSPOT,12,2011-10-30 13:17:00,2.1,16145,United Kingdom,25.200000000000003,False,2011-10,2011-10-30,Sunday,2010-12,2011-10
537422,22736,RIBBON REEL MAKING SNOWMEN ,1,2010-12-06 15:27:00,1.65,17812,United Kingdom,1.65,False,2010-12,2010-12-06,Monday,2010-12,2010-12
572284,23292,SPACEBOY CHILDRENS CUP,4,2011-10-23 12:08:00,1.25,16744,United Kingdom,5.0,False,2011-10,2011-10-23,Sunday,2011-06,2011-10
550327,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-04-17 13:07:00,2.1,12878,United Kingdom,12.600000000000001,False,2011-04,2011-04-17,Sunday,2011-03,2011-04
558063,22711,WRAP CIRCUS PARADE,25,2011-06-24 15:28:00,0.42,16395,United Kingdom,10.5,False,2011-06,2011-06-24,Friday,2011-01,2011-06
568329,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-09-26 14:12:00,4.15,15243,United Kingdom,16.6,False,2011-09,2011-09-26,Monday,2011-09,2011-09
541406,22247,BUNNY DECORATION MAGIC GARDEN,3,2011-01-17 15:19:00,0.85,14657,United Kingdom,2.55,False,2011-01,2011-01-17,Monday,2011-01,2011-01
550621,22084,PAPER CHAIN KIT EMPIRE,3,2011-04-19 13:41:00,2.95,13263,United Kingdom,8.850000000000001,False,2011-04,2011-04-19,Tuesday,2011-01,2011-04
549305,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2011-04-08 08:40:00,3.75,15189,United Kingdom,15.0,False,2011-04,2011-04-08,Friday,2011-01,2011-04
547658,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-03-24 13:04:00,4.95,13736,United Kingdom,9.9,False,2011-03,2011-03-24,Thursday,2011-03,2011-03
564201,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-08-24 08:09:00,1.69,12540,Spain,67.6,False,2011-08,2011-08-24,Wednesday,2010-12,2011-08
576073,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-11-13 16:13:00,1.65,16930,United Kingdom,1.65,False,2011-11,2011-11-13,Sunday,2011-10,2011-11
574891,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-11-07 14:28:00,1.45,14606,United Kingdom,1.45,False,2011-11,2011-11-07,Monday,2010-12,2011-11
581013,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-12-07 09:32:00,1.95,17017,United Kingdom,23.4,False,2011-12,2011-12-07,Wednesday,2010-12,2011-12
537135,20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,8,2010-12-05 12:35:00,1.25,17059,United Kingdom,10.0,False,2010-12,2010-12-05,Sunday,2010-12,2010-12
556503,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-06-13 08:44:00,2.95,13517,United Kingdom,17.700000000000003,False,2011-06,2011-06-13,Monday,2011-06,2011-06
556960,22997,TRAVEL CARD WALLET UNION JACK,24,2011-06-16 09:28:00,0.42,14844,United Kingdom,10.08,False,2011-06,2011-06-16,Thursday,2011-04,2011-06
545687,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-03-06 12:20:00,1.69,17769,United Kingdom,5.07,False,2011-03,2011-03-06,Sunday,2011-01,2011-03
556238,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-06-09 15:35:00,3.75,13397,United Kingdom,15.0,False,2011-06,2011-06-09,Thursday,2011-01,2011-06
569766,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-10-06 11:24:00,0.55,14849,United Kingdom,13.200000000000001,False,2011-10,2011-10-06,Thursday,2010-12,2011-10
559311,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,2011-07-07 13:35:00,3.45,14459,United Kingdom,41.400000000000006,False,2011-07,2011-07-07,Thursday,2011-07,2011-07
576373,23556,LANDMARK FRAME COVENT GARDEN ,3,2011-11-15 08:43:00,12.5,12640,France,37.5,False,2011-11,2011-11-15,Tuesday,2011-09,2011-11
544303,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,3,2011-02-17 13:28:00,0.85,18116,United Kingdom,2.55,False,2011-02,2011-02-17,Thursday,2010-12,2011-02
572509,22727,ALARM CLOCK BAKELIKE RED ,2,2011-10-24 14:25:00,3.75,17004,United Kingdom,7.5,False,2011-10,2011-10-24,Monday,2011-09,2011-10
563031,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-08-11 14:38:00,1.65,13263,United Kingdom,1.65,False,2011-08,2011-08-11,Thursday,2011-01,2011-08
549691,20723,STRAWBERRY CHARLOTTE BAG,10,2011-04-11 13:42:00,0.85,13549,United Kingdom,8.5,False,2011-04,2011-04-11,Monday,2011-04,2011-04
539444,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2010-12-17 15:52:00,2.1,14146,United Kingdom,12.600000000000001,False,2010-12,2010-12-17,Friday,2010-12,2010-12
578043,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-11-22 14:39:00,2.95,12474,Germany,17.700000000000003,False,2011-11,2011-11-22,Tuesday,2010-12,2011-11
538418,20982,12 PENCILS TALL TUBE SKULLS,3,2010-12-12 12:00:00,0.85,17372,United Kingdom,2.55,False,2010-12,2010-12-12,Sunday,2010-12,2010-12
540027,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2011-01-04 13:30:00,0.42,14210,United Kingdom,8.4,False,2011-01,2011-01-04,Tuesday,2010-12,2011-01
C574526,22273,FELTCRAFT DOLL MOLLY,-2,2011-11-04 13:57:00,2.95,14567,United Kingdom,-5.9,True,2011-11,2011-11-04,Friday,2011-08,2011-11
564200,20749,ASSORTED COLOUR MINI CASES,1,2011-08-23 17:37:00,7.95,18018,United Kingdom,7.95,False,2011-08,2011-08-23,Tuesday,2011-05,2011-08
547829,22297,HEART IVORY TRELLIS SMALL,24,2011-03-25 15:24:00,1.25,16081,United Kingdom,30.0,False,2011-03,2011-03-25,Friday,2010-12,2011-03
548618,22902,TOTE BAG I LOVE LONDON,12,2011-04-01 11:50:00,2.1,15197,United Kingdom,25.200000000000003,False,2011-04,2011-04-01,Friday,2010-12,2011-04
561514,22150,3 STRIPEY MICE FELTCRAFT,6,2011-07-27 15:14:00,1.95,14331,United Kingdom,11.7,False,2011-07,2011-07-27,Wednesday,2011-07,2011-07
577477,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-11-20 11:32:00,1.45,14157,United Kingdom,17.4,False,2011-11,2011-11-20,Sunday,2011-02,2011-11
571676,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-10-18 13:29:00,2.1,16910,United Kingdom,4.2,False,2011-10,2011-10-18,Tuesday,2011-09,2011-10
566495,23392,SPACEBOY ROCKET LOLLY MAKERS,2,2011-09-13 11:14:00,2.08,15529,United Kingdom,4.16,False,2011-09,2011-09-13,Tuesday,2010-12,2011-09
560426,23203,JUMBO BAG DOILEY PATTERNS,10,2011-07-18 15:15:00,2.08,14038,United Kingdom,20.8,False,2011-07,2011-07-18,Monday,2011-05,2011-07
580727,82001S,SILVER RECORD COVER FRAME,3,2011-12-05 17:17:00,7.46,14096,United Kingdom,22.38,False,2011-12,2011-12-05,Monday,2011-08,2011-12
575073,20996,JAZZ HEARTS ADDRESS BOOK,6,2011-11-08 13:10:00,0.19,13975,United Kingdom,1.1400000000000001,False,2011-11,2011-11-08,Tuesday,2011-03,2011-11
571039,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-10-13 12:59:00,4.95,16121,United Kingdom,9.9,False,2011-10,2011-10-13,Thursday,2011-05,2011-10
560875,48129,DOORMAT TOPIARY,2,2011-07-21 15:12:00,7.95,13562,United Kingdom,15.9,False,2011-07,2011-07-21,Thursday,2011-04,2011-07
553888,22084,PAPER CHAIN KIT EMPIRE,12,2011-05-19 16:09:00,2.95,15201,United Kingdom,35.400000000000006,False,2011-05,2011-05-19,Thursday,2011-04,2011-05
561045,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,2011-07-24 12:29:00,1.25,17522,United Kingdom,1.25,False,2011-07,2011-07-24,Sunday,2011-05,2011-07
544453,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-02-20 13:06:00,0.95,17214,United Kingdom,0.95,False,2011-02,2011-02-20,Sunday,2010-12,2011-02
562347,23236,DOILEY STORAGE TIN,1,2011-08-04 12:22:00,2.89,13263,United Kingdom,2.89,False,2011-08,2011-08-04,Thursday,2011-01,2011-08
578667,23506,MINI PLAYING CARDS SPACEBOY ,3,2011-11-24 17:10:00,0.42,15514,United Kingdom,1.26,False,2011-11,2011-11-24,Thursday,2010-12,2011-11
575486,23169,CLASSIC GLASS COOKIE JAR,6,2011-11-09 17:07:00,4.15,14911,EIRE,24.900000000000002,False,2011-11,2011-11-09,Wednesday,2010-12,2011-11
541262,21755,LOVE BUILDING BLOCK WORD,1,2011-01-16 15:50:00,5.95,18069,United Kingdom,5.95,False,2011-01,2011-01-16,Sunday,2011-01,2011-01
548551,23126,DOLLCRAFT GIRL AMELIE,4,2011-04-01 08:56:00,4.95,14886,United Kingdom,19.8,False,2011-04,2011-04-01,Friday,2011-04,2011-04
541015,22852,DOG BOWL VINTAGE CREAM,4,2011-01-13 11:57:00,4.25,16315,United Kingdom,17.0,False,2011-01,2011-01-13,Thursday,2011-01,2011-01
552652,84597C,RETRO PINK BALL ASHTRAY ,1,2011-05-10 14:09:00,1.25,14591,United Kingdom,1.25,False,2011-05,2011-05-10,Tuesday,2011-05,2011-05
556776,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-06-14 12:24:00,2.1,14730,United Kingdom,4.2,False,2011-06,2011-06-14,Tuesday,2011-03,2011-06
564019,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,2011-08-22 11:54:00,0.85,13408,United Kingdom,20.4,False,2011-08,2011-08-22,Monday,2010-12,2011-08
543020,22113,GREY HEART HOT WATER BOTTLE,3,2011-02-02 14:29:00,3.75,15005,United Kingdom,11.25,False,2011-02,2011-02-02,Wednesday,2010-12,2011-02
542243,20725,LUNCH BAG RED RETROSPOT,1,2011-01-26 15:00:00,1.65,17841,United Kingdom,1.65,False,2011-01,2011-01-26,Wednesday,2010-12,2011-01
568328,22727,ALARM CLOCK BAKELIKE RED ,2,2011-09-26 14:06:00,3.75,18016,United Kingdom,7.5,False,2011-09,2011-09-26,Monday,2010-12,2011-09
547787,21033,JUMBO BAG CHARLIE AND LOLA TOYS,20,2011-03-25 11:57:00,1.95,13139,United Kingdom,39.0,False,2011-03,2011-03-25,Friday,2011-03,2011-03
573291,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-10-28 14:51:00,0.95,16554,United Kingdom,11.399999999999999,False,2011-10,2011-10-28,Friday,2011-01,2011-10
562046,22589,CARDHOLDER GINGHAM STAR,6,2011-08-02 10:34:00,2.55,12378,Switzerland,15.299999999999999,False,2011-08,2011-08-02,Tuesday,2011-08,2011-08
569219,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-10-02 13:01:00,1.45,13558,United Kingdom,1.45,False,2011-10,2011-10-02,Sunday,2011-10,2011-10
564972,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-08-31 15:30:00,0.83,12621,Germany,9.959999999999999,False,2011-08,2011-08-31,Wednesday,2010-12,2011-08
551870,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-05-04 16:51:00,0.85,17811,United Kingdom,0.85,False,2011-05,2011-05-04,Wednesday,2011-01,2011-05
570455,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-10-10 15:27:00,2.1,14529,United Kingdom,2.1,False,2011-10,2011-10-10,Monday,2011-08,2011-10
575516,23542,WALL ART 70'S ALPHABET ,6,2011-11-10 10:45:00,7.45,17340,United Kingdom,44.7,False,2011-11,2011-11-10,Thursday,2010-12,2011-11
545340,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-02 08:41:00,0.55,15416,United Kingdom,13.200000000000001,False,2011-03,2011-03-02,Wednesday,2011-03,2011-03
579468,22592,CARDHOLDER HOLLY WREATH METAL,1,2011-11-29 14:58:00,3.75,14711,United Kingdom,3.75,False,2011-11,2011-11-29,Tuesday,2011-03,2011-11
578946,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1,2011-11-27 13:47:00,1.25,16005,United Kingdom,1.25,False,2011-11,2011-11-27,Sunday,2011-03,2011-11
563248,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,2011-08-15 11:30:00,1.45,14702,United Kingdom,2.9,False,2011-08,2011-08-15,Monday,2010-12,2011-08
538532,22184,CAKE STAND VICTORIAN FILIGREE LARGE,2,2010-12-13 10:31:00,8.5,13209,United Kingdom,17.0,False,2010-12,2010-12-13,Monday,2010-12,2010-12
567853,22991,GIRAFFE WOODEN RULER,12,2011-09-22 13:31:00,1.95,15484,United Kingdom,23.4,False,2011-09,2011-09-22,Thursday,2011-09,2011-09
563035,23329,DECORATIVE WICKER HEART LARGE,10,2011-08-11 14:54:00,1.65,17790,United Kingdom,16.5,False,2011-08,2011-08-11,Thursday,2010-12,2011-08
574893,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-11-07 14:40:00,2.95,18036,United Kingdom,5.9,False,2011-11,2011-11-07,Monday,2011-04,2011-11
559129,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-07-06 12:50:00,3.75,17705,United Kingdom,15.0,False,2011-07,2011-07-06,Wednesday,2011-02,2011-07
553546,22692,DOORMAT WELCOME TO OUR HOME,10,2011-05-17 15:42:00,6.75,12415,Australia,67.5,False,2011-05,2011-05-17,Tuesday,2011-01,2011-05
577103,23486,ANTIQUE HEART SHELF UNIT,1,2011-11-17 17:08:00,16.65,15081,United Kingdom,16.65,False,2011-11,2011-11-17,Thursday,2010-12,2011-11
553921,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-05-20 09:08:00,1.65,13376,United Kingdom,16.5,False,2011-05,2011-05-20,Friday,2011-04,2011-05
578041,23127,FELTCRAFT GIRL NICOLE KIT,3,2011-11-22 14:23:00,4.95,17338,United Kingdom,14.850000000000001,False,2011-11,2011-11-22,Tuesday,2010-12,2011-11
573501,85150,LADIES & GENTLEMEN METAL SIGN,4,2011-10-31 12:02:00,2.55,18055,United Kingdom,10.2,False,2011-10,2011-10-31,Monday,2010-12,2011-10
581405,22210,WOOD STAMP SET BEST WISHES,1,2011-12-08 13:50:00,0.83,13521,United Kingdom,0.83,False,2011-12,2011-12-08,Thursday,2011-11,2011-12
554656,22189,CREAM HEART CARD HOLDER,12,2011-05-25 13:36:00,3.95,17663,United Kingdom,47.400000000000006,False,2011-05,2011-05-25,Wednesday,2011-02,2011-05
581405,20986,BLUE CALCULATOR RULER,1,2011-12-08 13:50:00,1.25,13521,United Kingdom,1.25,False,2011-12,2011-12-08,Thursday,2011-11,2011-12
553686,22514,CHILDS GARDEN SPADE BLUE,6,2011-05-18 13:58:00,2.1,14911,EIRE,12.600000000000001,False,2011-05,2011-05-18,Wednesday,2010-12,2011-05
567890,23548,WRAP MAGIC FOREST ,25,2011-09-22 15:40:00,0.42,14125,United Kingdom,10.5,False,2011-09,2011-09-22,Thursday,2011-09,2011-09
569217,48138,DOORMAT UNION FLAG,1,2011-10-02 12:45:00,8.25,15579,United Kingdom,8.25,False,2011-10,2011-10-02,Sunday,2011-01,2011-10
572703,23298,SPOTTY BUNTING,1,2011-10-25 14:35:00,4.95,16110,United Kingdom,4.95,False,2011-10,2011-10-25,Tuesday,2011-02,2011-10
549115,85099B,JUMBO BAG RED RETROSPOT,100,2011-04-06 12:41:00,1.79,13098,United Kingdom,179.0,False,2011-04,2011-04-06,Wednesday,2011-01,2011-04
577016,23397,FOOT STOOL HOME SWEET HOME ,2,2011-11-17 12:21:00,9.95,17095,United Kingdom,19.9,False,2011-11,2011-11-17,Thursday,2011-01,2011-11
562341,84818,DANISH ROSE PHOTO FRAME,4,2011-08-04 12:13:00,0.79,15005,United Kingdom,3.16,False,2011-08,2011-08-04,Thursday,2010-12,2011-08
C572991,22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,-1,2011-10-27 10:56:00,1.45,17672,United Kingdom,-1.45,True,2011-10,2011-10-27,Thursday,2011-02,2011-10
568191,23507,MINI PLAYING CARDS BUFFALO BILL ,6,2011-09-25 14:37:00,0.42,16655,United Kingdom,2.52,False,2011-09,2011-09-25,Sunday,2011-01,2011-09
561773,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,2,2011-07-29 12:41:00,0.42,17841,United Kingdom,0.84,False,2011-07,2011-07-29,Friday,2010-12,2011-07
540976,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-01-12 15:00:00,0.55,12652,France,13.200000000000001,False,2011-01,2011-01-12,Wednesday,2011-01,2011-01
554098,22713,CARD I LOVE LONDON ,12,2011-05-22 13:01:00,0.42,14769,United Kingdom,5.04,False,2011-05,2011-05-22,Sunday,2010-12,2011-05
580884,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,2011-12-06 12:21:00,1.25,15907,United Kingdom,7.5,False,2011-12,2011-12-06,Tuesday,2011-05,2011-12
550320,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-04-17 12:37:00,0.42,12748,United Kingdom,10.5,False,2011-04,2011-04-17,Sunday,2010-12,2011-04
552949,22479,DAISY GARDEN MARKER,2,2011-05-12 12:01:00,1.25,16033,United Kingdom,2.5,False,2011-05,2011-05-12,Thursday,2010-12,2011-05
571717,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-10-18 17:10:00,1.25,14381,United Kingdom,1.25,False,2011-10,2011-10-18,Tuesday,2011-10,2011-10
564335,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-08-24 14:23:00,0.85,15800,United Kingdom,1.7,False,2011-08,2011-08-24,Wednesday,2011-04,2011-08
537868,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-08 16:49:00,2.95,12433,Norway,17.700000000000003,False,2010-12,2010-12-08,Wednesday,2010-12,2010-12
540976,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-01-12 15:00:00,0.85,12652,France,8.5,False,2011-01,2011-01-12,Wednesday,2011-01,2011-01
569897,21880,RED RETROSPOT TAPE,12,2011-10-06 16:01:00,0.65,17813,United Kingdom,7.800000000000001,False,2011-10,2011-10-06,Thursday,2011-09,2011-10
566914,23324,RUSTIC STRAWBERRY JAM POT LARGE ,1,2011-09-15 14:08:00,2.08,15466,United Kingdom,2.08,False,2011-09,2011-09-15,Thursday,2011-09,2011-09
540955,16016,LARGE CHINESE STYLE SCISSOR,20,2011-01-12 13:27:00,0.85,14715,United Kingdom,17.0,False,2011-01,2011-01-12,Wednesday,2011-01,2011-01
542898,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-02-01 14:01:00,4.95,16110,United Kingdom,4.95,False,2011-02,2011-02-01,Tuesday,2011-02,2011-02
569983,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-06 19:49:00,4.95,17231,United Kingdom,19.8,False,2011-10,2011-10-06,Thursday,2010-12,2011-10
575902,21063,PARTY INVITES JAZZ HEARTS,12,2011-11-11 15:20:00,0.85,15544,United Kingdom,10.2,False,2011-11,2011-11-11,Friday,2010-12,2011-11
550999,21747,SMALL SKULL WINDMILL,12,2011-04-26 09:12:00,1.25,17670,United Kingdom,15.0,False,2011-04,2011-04-26,Tuesday,2011-04,2011-04
567296,22027,TEA PARTY BIRTHDAY CARD,12,2011-09-19 12:19:00,0.42,12682,France,5.04,False,2011-09,2011-09-19,Monday,2010-12,2011-09
539041,22422,TOOTHPASTE TUBE PEN,6,2010-12-15 15:34:00,0.65,15456,United Kingdom,3.9000000000000004,False,2010-12,2010-12-15,Wednesday,2010-12,2010-12
574032,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,12,2011-11-02 12:37:00,1.25,17754,United Kingdom,15.0,False,2011-11,2011-11-02,Wednesday,2011-03,2011-11
564661,16169E,WRAP 50'S  CHRISTMAS,25,2011-08-26 14:45:00,0.42,12948,United Kingdom,10.5,False,2011-08,2011-08-26,Friday,2011-03,2011-08
554978,22728,ALARM CLOCK BAKELIKE PINK,2,2011-05-29 11:05:00,3.75,16889,United Kingdom,7.5,False,2011-05,2011-05-29,Sunday,2011-01,2011-05
541875,22501,PICNIC BASKET WICKER LARGE,2,2011-01-24 10:01:00,9.95,16558,United Kingdom,19.9,False,2011-01,2011-01-24,Monday,2010-12,2011-01
566482,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-09-13 09:43:00,1.65,16609,United Kingdom,16.5,False,2011-09,2011-09-13,Tuesday,2011-04,2011-09
564565,48184,DOORMAT ENGLISH ROSE ,2,2011-08-26 10:50:00,7.95,14911,EIRE,15.9,False,2011-08,2011-08-26,Friday,2010-12,2011-08
539985,20966,SANDWICH BATH SPONGE,50,2010-12-23 15:16:00,1.25,15856,United Kingdom,62.5,False,2010-12,2010-12-23,Thursday,2010-12,2010-12
579708,23695,DOILY THANK YOU CARD,12,2011-11-30 14:16:00,0.42,12682,France,5.04,False,2011-11,2011-11-30,Wednesday,2010-12,2011-11
537484,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,48,2010-12-07 11:30:00,2.75,14733,United Kingdom,132.0,False,2010-12,2010-12-07,Tuesday,2010-12,2010-12
544079,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-02-15 15:44:00,1.65,14477,United Kingdom,165.0,False,2011-02,2011-02-15,Tuesday,2011-02,2011-02
571883,22163,HEART STRING MEMO HOLDER HANGING,2,2011-10-19 13:58:00,0.79,14704,United Kingdom,1.58,False,2011-10,2011-10-19,Wednesday,2011-06,2011-10
574149,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,2011-11-03 11:29:00,8.5,13709,United Kingdom,17.0,False,2011-11,2011-11-03,Thursday,2011-01,2011-11
539414,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,1,2010-12-17 13:45:00,4.95,16931,United Kingdom,4.95,False,2010-12,2010-12-17,Friday,2010-12,2010-12
577034,72741,GRAND CHOCOLATECANDLE,27,2011-11-17 13:16:00,1.45,12847,United Kingdom,39.15,False,2011-11,2011-11-17,Thursday,2011-11,2011-11
